WindSpeed,WindDirection,PitchAngle,Temperature,Power
8.1,336.200012,-2.8,22.0,888.200012
8.5,338.700012,-2.7,23.0,980.200012
8.3,338.0,-2.8,22.0,889.400024
7.4,335.5,-2.6,22.0,611.599976
6.8,335.5,-2.3,22.0,514.0
8.4,341.100006,-2.7,23.0,932.700012
8.7,342.899994,-2.8,24.0,990.900024
8.9,344.299988,-2.8,23.0,1074.199951
8.7,344.100006,-2.8,23.0,960.400024
9.1,342.799988,-3.0,23.0,1048.599976
9.0,340.600006,-2.9,22.0,983.700012
9.1,339.799988,-3.0,22.0,1104.599976
8.0,339.200012,-2.7,23.0,788.799988
8.0,341.100006,-2.7,23.0,838.799988
7.9,337.5,-2.7,23.0,775.700012
6.8,332.600006,-2.4,22.0,505.700012
7.3,331.299988,-2.4,23.0,628.900024
7.3,333.700012,-2.5,22.0,640.099976
7.7,330.899994,-2.6,22.0,764.099976
7.4,333.600006,-2.5,22.0,677.599976
8.1,333.200012,-2.7,22.0,898.400024
8.3,332.899994,-2.7,22.0,936.599976
8.6,334.700012,-2.8,22.0,1034.599976
8.3,336.200012,-2.7,23.0,984.700012
8.4,333.600006,-2.7,23.0,941.400024
7.7,330.299988,-2.7,22.0,702.200012
7.7,332.600006,-2.6,23.0,676.900024
8.1,330.700012,-2.7,22.0,807.299988
7.9,334.100006,-2.6,23.0,781.099976
8.1,333.200012,-2.7,23.0,802.900024
7.8,334.399994,-2.7,23.0,733.799988
7.5,338.5,-2.6,24.0,702.400024
7.8,337.5,-2.6,23.0,730.0
8.1,341.100006,-2.6,24.0,791.700012
7.7,338.799988,-2.6,24.0,714.099976
7.6,337.299988,-2.6,24.0,729.299988
7.5,340.299988,-2.6,24.0,683.799988
7.5,338.0,-2.6,24.0,696.099976
6.8,336.799988,-2.3,24.0,517.200012
6.5,338.299988,-2.0,24.0,442.799988
6.3,345.899994,-2.5,23.0,410.0
6.7,339.100006,-2.6,24.0,498.299988
7.4,342.399994,-2.5,25.0,637.599976
6.8,339.600006,-2.6,25.0,527.099976
6.9,340.0,-2.6,25.0,535.299988
7.1,343.799988,-2.6,25.0,617.5
7.0,341.399994,-2.6,25.0,601.0
7.4,347.899994,-2.0,25.0,648.200012
8.2,345.899994,-2.7,25.0,891.900024
7.5,346.299988,-2.6,25.0,712.599976
7.2,346.100006,-2.3,25.0,621.700012
7.8,343.600006,-2.6,26.0,786.700012
8.1,347.100006,-2.7,25.0,846.200012
7.6,344.0,-2.5,26.0,747.599976
7.9,341.899994,-2.7,26.0,855.0
8.1,341.600006,-2.7,26.0,889.700012
8.0,342.5,-2.7,26.0,884.099976
8.0,343.899994,-2.7,26.0,891.200012
8.1,342.700012,-2.7,26.0,885.299988
8.2,343.399994,-2.7,27.0,914.299988
8.3,347.399994,-2.8,26.0,952.900024
8.4,343.799988,-2.8,27.0,972.0
8.6,344.700012,-2.9,27.0,1041.800049
8.3,345.299988,-2.8,27.0,964.700012
8.4,345.5,-2.7,27.0,989.5
8.5,342.600006,-2.8,28.0,1032.0
8.3,345.399994,-2.7,28.0,965.200012
8.1,344.399994,-2.7,28.0,889.900024
8.2,344.899994,-2.7,28.0,935.900024
8.0,346.5,-2.8,28.0,855.700012
8.3,340.399994,-2.7,28.0,987.599976
8.6,346.799988,-3.0,27.0,1024.300049
8.1,345.600006,-2.8,26.0,952.299988
8.1,345.600006,-2.8,26.0,911.799988
9.1,345.200012,-3.1,26.0,1261.900024
8.7,343.600006,-3.0,27.0,1156.800049
9.2,345.899994,-3.2,26.0,1304.900024
8.5,347.200012,-2.9,26.0,1046.400024
8.1,351.0,-2.7,25.0,834.200012
8.3,338.299988,-2.8,26.0,968.099976
8.2,340.399994,-2.9,26.0,975.799988
9.4,342.0,-3.2,26.0,1413.5
8.7,341.600006,-3.0,27.0,1110.800049
8.0,346.600006,-2.8,27.0,903.299988
7.9,343.299988,-2.6,27.0,818.0
9.3,341.899994,-3.2,26.0,1375.800049
9.7,339.899994,-3.3,27.0,1537.699951
9.5,337.399994,-3.3,27.0,1439.0
9.2,339.0,-3.1,27.0,1414.900024
9.3,341.299988,-3.2,27.0,1411.599976
10.0,340.0,-3.3,27.0,1697.199951
10.3,341.200012,-3.2,26.0,1766.699951
11.1,335.299988,-3.0,26.0,2132.699951
8.6,340.399994,-3.0,25.0,1194.699951
9.4,333.600006,-3.2,25.0,1494.0
9.5,331.5,-3.3,26.0,1615.800049
10.0,330.0,-3.3,26.0,1733.599976
9.7,331.200012,-3.3,25.0,1632.800049
9.7,335.799988,-3.3,25.0,1595.699951
9.3,330.100006,-3.2,25.0,1454.300049
9.5,332.600006,-3.3,25.0,1570.300049
9.5,332.799988,-3.2,25.0,1539.0
9.6,334.399994,-3.2,24.0,1516.5
9.2,334.299988,-3.2,25.0,1388.199951
10.3,337.200012,-3.4,25.0,1813.199951
10.1,334.0,-3.4,25.0,1742.300049
9.8,333.299988,-3.4,24.0,1612.5
9.6,333.399994,-3.3,25.0,1498.5
9.4,333.700012,-3.1,25.0,1415.099976
9.8,333.700012,-3.4,25.0,1572.900024
10.6,331.0,-3.4,25.0,1866.199951
10.6,328.899994,-3.4,25.0,1911.699951
10.5,329.399994,-3.4,25.0,1858.300049
11.0,335.5,-3.3,25.0,2145.100098
11.1,334.600006,-3.2,24.0,2180.0
10.6,333.0,-3.3,24.0,1948.199951
10.0,333.899994,-3.4,23.0,1688.099976
10.0,332.100006,-3.4,23.0,1717.699951
10.1,331.399994,-3.3,23.0,1762.800049
9.7,335.600006,-3.4,23.0,1542.599976
9.4,336.200012,-3.2,23.0,1451.099976
10.6,333.5,-3.0,23.0,1964.699951
11.6,335.299988,-2.6,24.0,2285.300049
10.5,333.700012,-3.3,23.0,1907.300049
9.3,335.200012,-3.2,23.0,1418.599976
9.3,326.5,-3.0,23.0,1436.199951
10.9,321.700012,-3.0,24.0,2069.699951
10.9,323.600006,-3.2,23.0,2040.699951
10.6,333.5,-3.4,24.0,1999.800049
10.9,334.899994,-3.2,24.0,2086.899902
10.6,329.100006,-3.4,25.0,2013.800049
11.2,330.5,-3.2,25.0,2205.300049
9.9,331.0,-3.3,25.0,1663.5
9.4,332.600006,-3.2,25.0,1530.699951
10.1,329.200012,-3.4,25.0,1744.599976
9.5,327.399994,-3.3,25.0,1537.400024
8.9,328.899994,-3.0,24.0,1304.800049
9.3,331.5,-3.1,24.0,1460.699951
10.6,335.299988,-3.3,24.0,1936.599976
10.3,329.399994,-3.4,24.0,1852.0
10.1,333.200012,-3.4,24.0,1727.400024
10.0,332.200012,-3.4,24.0,1727.300049
10.3,331.799988,-3.4,24.0,1833.099976
9.6,329.899994,-3.3,24.0,1540.599976
10.0,330.299988,-3.4,24.0,1699.0
10.6,330.299988,-3.4,25.0,1932.300049
10.8,327.0,-3.3,24.0,1989.599976
10.2,329.0,-3.4,23.0,1799.400024
10.3,326.399994,-3.4,23.0,1778.199951
10.3,323.799988,-3.4,23.0,1802.300049
9.7,328.200012,-3.2,24.0,1600.599976
8.9,331.899994,-3.0,24.0,1281.599976
9.2,331.700012,-3.1,23.0,1354.0
8.9,331.299988,-3.0,24.0,1229.199951
9.2,331.399994,-3.1,23.0,1383.400024
9.9,332.899994,-3.4,23.0,1635.0
9.1,333.200012,-3.2,23.0,1323.300049
8.9,329.700012,-3.0,22.0,1218.300049
9.3,327.5,-3.1,22.0,1428.300049
9.1,329.600006,-3.1,23.0,1318.099976
8.9,332.200012,-3.1,22.0,1269.699951
8.7,333.799988,-2.9,23.0,1184.900024
9.1,333.100006,-3.1,23.0,1347.099976
9.3,333.0,-3.1,23.0,1423.900024
9.5,332.0,-3.2,23.0,1471.5
9.7,334.600006,-3.3,23.0,1584.199951
9.5,331.200012,-3.2,23.0,1538.800049
10.0,333.299988,-3.4,23.0,1712.900024
9.9,334.5,-3.4,24.0,1611.199951
8.9,330.200012,-3.0,23.0,1287.199951
8.9,330.799988,-3.1,23.0,1302.400024
8.6,331.200012,-3.0,22.0,1211.800049
8.3,331.799988,-2.9,22.0,1062.5
8.3,329.799988,-2.8,22.0,1071.0
8.9,327.700012,-3.1,22.0,1302.099976
8.4,327.0,-2.9,22.0,1167.400024
8.2,328.100006,-2.9,22.0,1042.099976
8.0,327.799988,-2.7,22.0,965.799988
8.3,327.100006,-2.8,22.0,1139.099976
8.5,334.299988,-2.9,22.0,1152.699951
8.4,341.0,-3.0,22.0,1060.900024
8.3,338.0,-2.9,22.0,1127.900024
8.2,327.600006,-2.7,21.0,1065.599976
9.6,325.700012,-3.2,22.0,1634.900024
8.9,332.799988,-3.1,22.0,1334.300049
8.0,333.399994,-2.8,22.0,993.0
8.4,325.100006,-2.9,22.0,1137.5
7.4,335.299988,-2.5,23.0,804.200012
8.2,327.299988,-2.8,23.0,1112.0
7.9,332.799988,-2.7,23.0,913.400024
7.3,332.799988,-2.6,23.0,739.599976
7.6,339.399994,-2.6,23.0,794.5
7.3,335.100006,-2.5,23.0,744.799988
8.2,332.5,-2.8,24.0,1082.199951
8.4,333.600006,-2.9,24.0,1187.099976
7.7,329.299988,-2.6,24.0,849.099976
8.9,320.100006,-3.0,24.0,1359.300049
8.0,334.0,-2.8,24.0,939.0
8.2,335.700012,-2.9,24.0,1051.0
8.3,330.399994,-2.8,23.0,1097.599976
8.4,335.700012,-2.9,23.0,1083.800049
7.9,325.299988,-2.8,23.0,976.799988
8.2,331.299988,-2.7,24.0,1047.800049
7.8,332.299988,-2.9,24.0,904.0
8.8,326.0,-3.0,24.0,1262.800049
8.0,328.299988,-2.9,24.0,1038.5
8.6,321.299988,-2.9,24.0,1199.300049
8.5,327.899994,-3.0,24.0,1110.599976
8.0,329.700012,-2.8,25.0,988.900024
8.4,327.200012,-2.9,25.0,1147.599976
9.0,329.0,-3.1,25.0,1376.800049
8.0,338.700012,-2.8,25.0,1008.5
9.9,340.399994,-3.1,25.0,1693.300049
9.4,340.100006,-3.3,24.0,1464.800049
8.3,344.600006,-2.9,25.0,1071.699951
9.0,338.299988,-3.0,25.0,1357.199951
8.8,342.200012,-3.0,25.0,1185.0
8.0,345.399994,-2.8,25.0,875.400024
8.4,340.200012,-2.9,24.0,1084.300049
9.1,336.299988,-3.1,24.0,1315.099976
9.6,321.399994,-3.2,25.0,1574.400024
9.6,326.399994,-3.2,26.0,1606.699951
9.3,327.399994,-3.0,26.0,1470.400024
9.9,325.299988,-3.1,25.0,1711.599976
9.8,328.0,-3.3,25.0,1697.0
9.2,331.299988,-3.1,25.0,1418.199951
9.8,323.5,-3.1,26.0,1681.300049
9.3,329.200012,-3.1,25.0,1463.800049
9.2,331.100006,-3.1,25.0,1468.699951
10.3,325.600006,-2.8,25.0,1849.400024
10.4,341.299988,-2.9,25.0,1852.400024
9.1,337.200012,-3.2,24.0,1317.900024
9.7,339.100006,-3.1,25.0,1599.400024
9.4,330.700012,-3.1,25.0,1548.199951
9.7,331.0,-3.1,25.0,1545.599976
9.7,331.299988,-3.2,25.0,1545.300049
9.6,336.899994,-3.2,24.0,1600.900024
9.5,328.799988,-2.9,24.0,1547.5
9.2,328.399994,-3.1,24.0,1450.300049
9.4,337.799988,-3.2,24.0,1464.099976
9.9,325.700012,-3.3,24.0,1720.599976
10.3,321.299988,-3.1,24.0,1856.699951
11.3,317.200012,-2.7,25.0,2201.100098
10.5,322.5,-2.9,25.0,1922.599976
9.9,326.200012,-3.2,24.0,1711.199951
11.1,322.799988,-2.8,25.0,2173.0
10.2,326.0,-3.1,24.0,1867.199951
11.9,320.399994,-1.6,24.0,2418.699951
11.9,311.5,-1.3,24.0,2381.800049
11.0,323.5,-2.3,25.0,2130.699951
10.8,320.100006,-2.9,24.0,2045.5
10.4,324.100006,-3.2,25.0,1905.199951
10.7,321.5,-3.1,24.0,2055.0
11.2,324.799988,-2.7,24.0,2235.199951
10.7,325.200012,-3.1,24.0,1941.300049
11.5,329.200012,-2.5,25.0,2289.100098
10.8,330.899994,-3.1,24.0,2092.899902
10.9,330.700012,-3.2,24.0,2082.899902
11.2,333.0,-2.9,24.0,2176.699951
11.5,329.799988,-2.5,24.0,2368.0
12.7,332.700012,-0.9,25.0,2740.899902
12.2,332.100006,-1.8,25.0,2521.100098
12.5,330.100006,-1.4,25.0,2699.199951
11.9,330.100006,-2.2,25.0,2497.600098
13.2,334.200012,0.1,25.0,2804.800049
12.5,330.5,-0.8,25.0,2695.199951
12.8,333.299988,-0.5,26.0,2811.0
13.1,331.600006,0.0,26.0,2863.699951
13.5,334.799988,1.0,26.0,2895.600098
12.6,335.200012,-1.0,25.0,2669.399902
12.1,333.100006,-1.9,25.0,2492.800049
12.6,334.299988,-1.0,25.0,2723.0
13.2,334.700012,0.2,25.0,2809.600098
12.2,334.700012,-1.4,25.0,2550.899902
10.9,340.100006,52.299999,25.0,796.799988
9.7,342.0,78.0,24.0,-12.8
10.2,336.700012,78.0,24.0,-12.4
11.4,335.299988,78.0,24.0,-12.0
12.6,338.200012,52.799999,24.0,647.599976
13.0,329.700012,0.0,24.0,2797.399902
11.6,327.799988,-1.9,24.0,2388.899902
10.7,330.200012,-2.9,24.0,2037.599976
11.0,323.799988,-2.9,23.0,2157.300049
11.6,326.100006,-2.2,23.0,2412.300049
12.8,329.399994,0.0,25.0,2654.0
12.7,333.600006,0.0,25.0,2562.100098
13.0,335.100006,0.3,24.0,2687.0
12.8,335.600006,-0.2,24.0,2573.0
13.3,336.5,1.2,24.0,2681.0
11.4,338.5,-2.1,25.0,2194.199951
10.8,340.299988,-2.7,24.0,2125.5
12.5,340.0,-0.4,24.0,2558.600098
12.7,337.200012,-0.4,25.0,2633.600098
13.0,339.200012,0.8,25.0,2724.300049
13.8,336.5,2.4,25.0,2909.100098
13.3,333.0,0.9,24.0,2786.5
12.5,334.299988,-0.3,23.0,2611.399902
12.3,331.5,-1.1,23.0,2603.899902
12.0,331.399994,-1.3,23.0,2629.800049
13.0,327.200012,0.1,23.0,2754.800049
12.2,330.700012,-1.1,23.0,2512.0
12.6,329.299988,-0.2,23.0,2680.699951
12.1,331.299988,-1.2,22.0,2625.199951
12.5,329.299988,-0.1,23.0,2739.600098
11.6,330.200012,-1.9,22.0,2505.300049
12.8,326.0,-0.1,23.0,2688.100098
12.8,328.100006,0.4,23.0,2750.300049
13.4,327.700012,1.2,23.0,2875.100098
12.5,330.899994,-0.3,23.0,2738.0
12.9,328.899994,0.8,23.0,2725.699951
14.3,328.700012,70.0,23.0,292.700012
12.9,332.100006,78.0,24.0,-12.2
13.3,330.100006,78.0,23.0,-11.9
13.2,329.200012,63.599998,23.0,338.700012
13.9,324.100006,1.5,22.0,2901.899902
14.0,326.5,1.9,23.0,2905.300049
12.9,327.200012,-0.3,23.0,2740.800049
12.3,327.799988,-1.7,23.0,2515.199951
12.5,325.299988,-1.3,23.0,2646.399902
11.9,328.600006,-1.9,23.0,2400.0
11.3,327.299988,-2.4,23.0,2212.100098
11.9,327.100006,-1.5,23.0,2441.100098
11.3,326.399994,-2.5,24.0,2243.699951
11.1,325.200012,-2.7,24.0,2198.600098
9.3,329.5,-3.0,24.0,1551.199951
11.9,322.299988,-2.1,24.0,2433.899902
10.4,324.799988,-2.9,24.0,1925.699951
10.9,327.0,-3.1,24.0,2081.600098
10.6,329.0,-2.9,24.0,1981.199951
10.5,327.299988,-3.2,24.0,1947.900024
8.9,334.0,-3.1,24.0,1324.099976
8.7,335.299988,-3.0,23.0,1218.199951
9.2,336.600006,-3.2,23.0,1381.900024
9.4,333.0,-3.2,23.0,1482.900024
9.5,334.5,-3.2,23.0,1549.199951
8.9,335.700012,-3.0,23.0,1369.099976
8.9,334.799988,-3.1,23.0,1273.699951
8.7,334.799988,-3.1,24.0,1235.199951
8.4,333.799988,-3.0,24.0,1136.5
8.9,324.600006,-3.1,24.0,1281.099976
9.3,325.100006,-3.1,24.0,1460.599976
9.0,328.100006,-3.2,25.0,1293.199951
8.7,325.700012,-3.0,24.0,1210.900024
9.1,327.700012,-2.9,25.0,1393.800049
8.9,336.399994,-3.0,24.0,1284.5
9.3,328.5,-2.8,25.0,1460.800049
9.1,336.299988,-3.1,25.0,1319.900024
9.2,324.600006,-2.9,25.0,1446.900024
8.7,328.299988,-3.0,25.0,1230.599976
9.3,337.899994,-3.1,25.0,1411.599976
10.8,335.600006,-3.0,26.0,1974.5
8.5,341.0,-3.0,25.0,1165.800049
9.1,334.899994,-3.1,25.0,1343.400024
9.2,340.600006,-3.2,25.0,1360.400024
9.2,323.299988,-3.2,25.0,1465.300049
10.0,319.600006,-3.2,25.0,1769.900024
9.9,327.0,-3.1,25.0,1733.300049
10.9,321.200012,-2.7,25.0,2016.5
9.1,337.200012,-3.2,26.0,1384.599976
9.5,342.100006,-3.3,26.0,1428.5
10.0,335.899994,-2.9,26.0,1683.0
10.1,334.0,-3.2,26.0,1679.099976
9.3,336.899994,-3.2,26.0,1420.5
9.5,332.899994,-3.2,26.0,1472.099976
9.5,325.700012,-3.3,26.0,1553.0
10.2,323.799988,-3.3,27.0,1765.900024
9.9,325.700012,-3.0,27.0,1760.199951
10.0,326.600006,-3.2,27.0,1742.099976
9.9,333.799988,-3.2,26.0,1625.0
9.8,333.0,-3.2,27.0,1595.599976
9.3,337.0,-3.2,27.0,1442.300049
8.9,334.799988,-3.1,26.0,1364.699951
9.7,327.100006,-3.1,26.0,1536.599976
9.4,330.799988,-3.1,27.0,1528.300049
9.5,327.799988,-3.3,27.0,1526.400024
8.7,340.5,-3.0,26.0,1212.199951
8.5,340.100006,-2.9,26.0,1072.099976
9.4,334.5,-3.3,26.0,1451.300049
9.4,334.399994,-3.2,26.0,1487.300049
9.6,332.5,-3.3,27.0,1595.800049
9.7,332.200012,-3.3,27.0,1588.099976
9.6,333.899994,-3.2,26.0,1488.099976
9.8,333.299988,-3.3,26.0,1620.800049
10.2,331.700012,-3.4,27.0,1778.599976
9.7,332.5,-3.3,26.0,1569.199951
9.2,330.399994,-3.2,26.0,1408.699951
9.9,332.200012,-3.3,26.0,1651.699951
10.5,329.299988,-3.2,26.0,1921.800049
10.5,331.0,-3.3,25.0,1922.699951
9.9,329.899994,-3.3,25.0,1714.0
10.7,328.399994,-3.2,25.0,1988.0
9.1,332.5,-3.2,25.0,1455.699951
10.5,332.0,-3.2,24.0,1904.199951
11.0,326.399994,-3.1,24.0,2104.300049
10.3,328.299988,-3.2,25.0,1928.099976
10.8,328.299988,-2.9,25.0,2033.5
10.1,327.799988,-3.3,24.0,1857.800049
10.5,328.700012,-3.2,25.0,2005.800049
10.4,331.399994,-3.3,25.0,1911.300049
10.1,329.5,-3.4,25.0,1822.0
10.6,330.299988,-3.2,25.0,1979.699951
11.1,330.799988,-3.0,25.0,2117.600098
12.0,331.600006,-2.1,25.0,2483.600098
12.7,334.399994,-1.0,26.0,2747.0
13.0,332.899994,-0.6,25.0,2757.899902
13.7,333.299988,1.2,25.0,2938.800049
13.1,333.700012,-0.2,25.0,2802.0
12.5,331.299988,-1.4,25.0,2567.300049
12.0,333.0,-1.9,25.0,2486.5
11.9,332.399994,-2.1,25.0,2412.699951
10.3,326.799988,-3.4,24.0,1857.699951
10.2,329.600006,-3.3,24.0,1836.800049
11.0,326.700012,-3.0,24.0,2089.100098
10.0,333.899994,-3.3,23.0,1789.5
9.9,331.200012,-3.3,23.0,1763.599976
10.3,328.5,-3.2,23.0,1875.199951
10.6,329.899994,-3.0,23.0,2010.900024
10.0,329.200012,-3.1,23.0,1791.599976
9.2,329.299988,-3.1,23.0,1455.300049
10.3,331.799988,-3.2,23.0,1842.800049
9.6,335.100006,-3.1,22.0,1633.199951
10.2,329.5,-3.3,22.0,1814.599976
10.0,330.299988,-3.3,23.0,1736.900024
11.2,330.399994,-3.0,23.0,2221.5
11.0,329.600006,-3.0,24.0,2153.399902
10.8,331.600006,-3.1,23.0,2082.5
11.4,329.100006,-2.5,24.0,2347.800049
10.4,328.0,-3.3,23.0,1981.900024
10.2,329.700012,-3.3,24.0,1918.900024
11.2,330.5,-2.7,23.0,2152.199951
11.8,327.5,-2.1,24.0,2416.399902
12.1,332.5,-1.5,24.0,2531.0
11.0,328.799988,-2.9,24.0,2214.800049
11.2,331.299988,-2.8,24.0,2169.5
11.5,333.0,-2.5,24.0,2280.699951
11.2,330.899994,-2.7,23.0,2213.899902
12.4,332.799988,-1.5,24.0,2604.0
12.9,331.5,-0.5,24.0,2762.5
11.2,333.0,-2.0,23.0,2204.300049
10.4,331.700012,-3.2,22.0,1908.400024
10.1,328.600006,-3.1,22.0,1861.699951
9.9,326.0,-3.1,22.0,1705.5
10.9,323.100006,-2.2,22.0,2120.899902
11.4,318.799988,-2.3,22.0,2392.5
12.5,321.100006,-0.6,24.0,2724.899902
12.0,320.399994,-1.2,24.0,2513.399902
12.2,326.100006,-0.8,24.0,2543.0
12.8,325.399994,-0.9,24.0,2744.600098
12.0,323.700012,-1.6,24.0,2547.399902
11.6,326.299988,-2.3,24.0,2361.600098
12.3,325.299988,-1.7,24.0,2562.600098
11.6,324.399994,-2.4,23.0,2439.899902
11.5,322.299988,-2.5,23.0,2281.100098
10.4,325.700012,-3.3,23.0,1928.300049
10.1,324.399994,-3.1,23.0,1841.400024
9.7,322.799988,-3.2,23.0,1626.699951
10.5,318.5,-3.2,23.0,1973.699951
10.4,318.899994,-3.3,24.0,1925.900024
10.7,320.200012,-3.3,24.0,2051.600098
10.8,319.899994,-3.2,24.0,2052.399902
11.3,319.899994,-3.0,24.0,2181.5
9.4,327.600006,-3.2,24.0,1477.5
8.7,328.399994,-3.1,23.0,1225.099976
8.4,328.600006,-2.9,23.0,1087.900024
9.1,331.0,-3.1,23.0,1316.300049
8.9,331.5,-3.0,24.0,1215.900024
7.9,330.299988,-2.7,24.0,839.400024
7.4,328.0,-2.6,24.0,661.5
7.0,328.200012,-2.3,24.0,573.400024
7.2,324.799988,-2.5,24.0,587.299988
5.9,331.399994,-1.6,24.0,319.399994
5.4,340.5,-1.8,24.0,247.800003
6.2,338.0,-2.4,25.0,362.399994
5.7,339.5,-2.2,25.0,308.700012
6.1,341.700012,-2.3,25.0,353.899994
5.7,340.200012,-2.0,25.0,292.0
6.1,350.299988,-2.4,25.0,337.200012
6.1,345.399994,-2.3,24.0,331.899994
6.8,350.0,-2.5,25.0,492.0
6.0,347.700012,-2.4,24.0,369.0
6.5,346.299988,-2.4,24.0,447.899994
6.0,339.299988,-2.4,25.0,337.299988
5.3,345.600006,-1.9,26.0,212.899994
5.4,346.5,-2.0,26.0,217.600006
5.8,343.899994,-2.2,27.0,270.899994
5.7,341.700012,-2.4,27.0,273.799988
5.7,342.5,-2.1,28.0,264.899994
6.6,346.5,-2.5,28.0,416.299988
6.9,346.0,-2.5,28.0,520.700012
6.8,347.299988,-2.6,28.0,528.099976
7.0,345.600006,-2.6,28.0,548.299988
6.7,348.899994,-2.6,28.0,514.900024
7.2,343.700012,-2.5,28.0,598.900024
7.5,348.600006,-2.6,27.0,678.5
7.9,345.0,-2.1,28.0,798.400024
8.0,344.200012,-2.7,28.0,821.700012
8.1,346.0,-2.6,27.0,873.700012
7.6,347.5,-2.6,28.0,737.5
8.1,342.600006,-2.7,28.0,884.900024
7.6,348.100006,-2.7,28.0,699.900024
8.0,342.899994,-2.6,28.0,838.299988
7.1,342.200012,-2.5,28.0,590.299988
7.8,346.600006,-2.5,29.0,760.799988
7.9,341.899994,-2.7,29.0,786.400024
7.8,341.600006,-2.7,28.0,773.5
7.9,338.600006,-2.6,29.0,839.299988
8.0,340.299988,-2.7,29.0,879.700012
7.8,336.200012,-2.7,28.0,825.099976
7.9,333.299988,-2.7,28.0,796.900024
7.5,336.899994,-2.6,28.0,715.5
7.2,337.700012,-2.5,28.0,601.799988
6.3,335.0,-1.8,28.0,356.399994
6.4,336.200012,-2.5,28.0,423.899994
6.3,342.899994,-2.4,28.0,382.899994
6.3,336.700012,-2.3,28.0,389.200012
6.9,332.299988,-2.5,28.0,553.599976
7.0,338.700012,-2.6,28.0,513.5
7.2,339.600006,-2.6,28.0,567.799988
6.7,333.700012,-2.6,27.0,521.299988
6.7,342.200012,-2.6,27.0,527.099976
7.2,337.100006,-2.0,27.0,606.099976
8.0,333.399994,-2.8,28.0,887.299988
8.3,335.100006,-2.8,28.0,996.099976
8.5,334.399994,-2.9,28.0,1091.300049
8.9,332.5,-3.0,28.0,1189.099976
9.3,332.5,-3.3,28.0,1345.300049
8.8,330.5,-3.0,28.0,1245.099976
8.8,334.399994,-3.0,27.0,1194.099976
9.2,333.700012,-3.2,27.0,1317.699951
8.0,332.700012,-2.7,27.0,912.200012
8.2,333.0,-2.8,27.0,971.099976
7.5,333.100006,-2.6,27.0,758.099976
7.3,333.200012,-2.5,27.0,673.700012
6.9,332.299988,-2.3,27.0,586.900024
8.2,331.899994,-2.8,27.0,967.5
9.0,334.100006,-3.1,27.0,1242.0
10.0,334.799988,-3.4,27.0,1644.099976
9.8,332.5,-3.4,26.0,1541.199951
10.1,333.899994,-3.4,27.0,1657.300049
9.9,335.399994,-3.4,27.0,1537.800049
9.5,333.600006,-3.3,26.0,1432.199951
9.7,334.5,-3.4,26.0,1525.300049
9.6,332.899994,-3.3,26.0,1530.900024
10.4,331.299988,-3.4,27.0,1748.0
10.3,329.799988,-3.4,27.0,1735.699951
10.3,329.899994,-3.4,26.0,1779.300049
9.8,330.799988,-3.4,26.0,1597.900024
9.9,330.299988,-3.4,26.0,1630.699951
10.0,331.200012,-3.4,26.0,1740.400024
10.5,329.899994,-3.4,26.0,1923.300049
10.5,328.0,-3.4,25.0,1926.0
10.4,329.0,-3.4,25.0,1864.5
10.1,330.5,-3.4,25.0,1773.0
10.5,328.399994,-3.4,25.0,1890.0
10.5,328.100006,-3.4,26.0,1898.300049
10.4,328.299988,-3.4,26.0,1821.900024
10.4,330.299988,-3.4,27.0,1884.5
10.4,333.200012,-3.4,26.0,1890.099976
11.2,333.600006,-3.2,26.0,2172.699951
10.9,332.5,-3.2,26.0,2092.899902
10.5,333.5,-3.4,27.0,1985.699951
10.5,334.200012,-3.4,27.0,1996.5
10.2,333.0,-3.4,27.0,1931.0
10.7,330.0,-3.4,27.0,2016.5
10.4,329.5,-3.4,26.0,1866.5
10.3,330.299988,-3.4,27.0,1842.099976
10.4,329.799988,-3.4,27.0,1837.0
10.5,328.799988,-3.4,27.0,1853.300049
10.2,328.899994,-3.4,27.0,1792.900024
10.1,331.100006,-3.4,27.0,1723.300049
10.3,332.200012,-3.4,27.0,1839.300049
10.7,330.899994,-3.4,27.0,1970.900024
10.8,330.5,-3.4,27.0,1977.5
10.4,332.0,-3.4,27.0,1949.599976
10.4,332.799988,-3.4,27.0,1863.300049
10.2,334.0,-3.4,27.0,1855.199951
10.4,334.5,-3.4,27.0,1929.900024
10.1,333.100006,-3.4,26.0,1827.5
10.1,333.200012,-3.4,25.0,1788.300049
10.1,332.799988,-3.4,25.0,1796.400024
10.6,334.299988,-3.4,26.0,1997.900024
10.6,336.399994,-3.4,26.0,1964.300049
10.1,334.299988,-3.4,25.0,1750.599976
9.8,331.700012,-3.4,25.0,1635.699951
10.0,334.600006,-3.4,26.0,1762.400024
10.0,334.299988,-3.4,25.0,1736.800049
10.3,333.5,-3.4,25.0,1855.300049
10.3,331.5,-3.4,26.0,1840.0
10.0,332.0,-3.4,26.0,1665.599976
10.0,332.0,-3.4,26.0,1736.800049
10.1,333.200012,-3.4,26.0,1768.0
10.1,333.700012,-3.4,27.0,1745.400024
9.8,335.5,-3.4,26.0,1597.5
9.8,334.100006,-3.4,26.0,1540.5
9.8,332.899994,-3.4,25.0,1592.800049
9.7,332.700012,-3.4,25.0,1591.099976
9.5,333.299988,-3.3,25.0,1481.599976
9.5,331.600006,-3.2,24.0,1426.5
9.7,333.299988,-3.4,25.0,1513.699951
